Disaster Number,IH Program Declared,IA Program Declared,PA Program Declared,HM Program Declared,State,Declaration Date,Disaster Type,Incident Type,Title,Incident Begin Date,Incident End Date,Disaster Close Out Date,Place Code,Declared County/Area,Declaration Request Number
1468,No,No,Yes,Yes,ME,2003/5/14 17:32,DR,Freezing,SEVERE WINTER COLD AND FROST,2002/12/17 0:01,2003/6/1 0:00,2010/8/19 0:00,99005,Cumberland (County),3035
1468,No,No,Yes,Yes,ME,2003/5/14 17:32,DR,Freezing,SEVERE WINTER COLD AND FROST,2002/12/17 0:01,2003/6/1 0:00,2010/8/19 0:00,99007,Franklin (County),3035
1468,No,No,Yes,Yes,ME,2003/5/14 17:32,DR,Freezing,SEVERE WINTER COLD AND FROST,2002/12/17 0:01,2003/6/1 0:00,2010/8/19 0:00,99009,Hancock (County),3035
1468,No,No,Yes,Yes,ME,2003/5/14 17:32,DR,Freezing,SEVERE WINTER COLD AND FROST,2002/12/17 0:01,2003/6/1 0:00,2010/8/19 0:00,99011,Kennebec (County),3035
1468,No,No,Yes,Yes,ME,2003/5/14 17:32,DR,Freezing,SEVERE WINTER COLD AND FROST,2002/12/17 0:01,2003/6/1 0:00,2010/8/19 0:00,99015,Lincoln (County),3035
1468,No,No,Yes,Yes,ME,2003/5/14 17:32,DR,Freezing,SEVERE WINTER COLD AND FROST,2002/12/17 0:01,2003/6/1 0:00,2010/8/19 0:00,99017,Oxford (County),3035
1468,No,No,Yes,Yes,ME,2003/5/14 17:32,DR,Freezing,SEVERE WINTER COLD AND FROST,2002/12/17 0:01,2003/6/1 0:00,2010/8/19 0:00,99019,Penobscot (County),3035
1468,No,No,Yes,Yes,ME,2003/5/14 17:32,DR,Freezing,SEVERE WINTER COLD AND FROST,2002/12/17 0:01,2003/6/1 0:00,2010/8/19 0:00,99021,Piscataquis (County),3035
1468,No,No,Yes,Yes,ME,2003/5/14 17:32,DR,Freezing,SEVERE WINTER COLD AND FROST,2002/12/17 0:01,2003/6/1 0:00,2010/8/19 0:00,99029,Washington (County),3035
1359,No,Yes,No,Yes,FL,2001/2/5 17:32,DR,Freezing,SEVERE FREEZE ,2000/12/1 0:00,2001/1/25 0:00,2010/5/14 0:00,99001,Alachua (County),1009
1359,No,Yes,No,Yes,FL,2001/2/5 17:32,DR,Freezing,SEVERE FREEZE ,2000/12/1 0:00,2001/1/25 0:00,2010/5/14 0:00,99003,Baker (County),1009
1359,No,Yes,No,Yes,FL,2001/2/5 17:32,DR,Freezing,SEVERE FREEZE ,2000/12/1 0:00,2001/1/25 0:00,2010/5/14 0:00,99007,Bradford (County),1009
1359,No,Yes,No,Yes,FL,2001/2/5 17:32,DR,Freezing,SEVERE FREEZE ,2000/12/1 0:00,2001/1/25 0:00,2010/5/14 0:00,99009,Brevard (County),1009
1359,No,Yes,No,Yes,FL,2001/2/5 17:32,DR,Freezing,SEVERE FREEZE ,2000/12/1 0:00,2001/1/25 0:00,2010/5/14 0:00,99011,Broward (County),1009
1359,No,Yes,No,Yes,FL,2001/2/5 17:32,DR,Freezing,SEVERE FREEZE ,2000/12/1 0:00,2001/1/25 0:00,2010/5/14 0:00,99015,Charlotte (County),1009
1359,No,Yes,No,Yes,FL,2001/2/5 17:32,DR,Freezing,SEVERE FREEZE ,2000/12/1 0:00,2001/1/25 0:00,2010/5/14 0:00,99017,Citrus (County),1009
1359,No,Yes,No,Yes,FL,2001/2/5 17:32,DR,Freezing,SEVERE FREEZE ,2000/12/1 0:00,2001/1/25 0:00,2010/5/14 0:00,99019,Clay (County),1009
1359,No,Yes,No,Yes,FL,2001/2/5 17:32,DR,Freezing,SEVERE FREEZE ,2000/12/1 0:00,2001/1/25 0:00,2010/5/14 0:00,99021,Collier (County),1009
1359,No,Yes,No,Yes,FL,2001/2/5 17:32,DR,Freezing,SEVERE FREEZE ,2000/12/1 0:00,2001/1/25 0:00,2010/5/14 0:00,99023,Columbia (County),1009
1359,No,Yes,No,Yes,FL,2001/2/5 17:32,DR,Freezing,SEVERE FREEZE ,2000/12/1 0:00,2001/1/25 0:00,2010/5/14 0:00,99025,Dade (County),1009
1359,No,Yes,No,Yes,FL,2001/2/5 17:32,DR,Freezing,SEVERE FREEZE ,2000/12/1 0:00,2001/1/25 0:00,2010/5/14 0:00,99027,DeSoto (County),1009
1359,No,Yes,No,Yes,FL,2001/2/5 17:32,DR,Freezing,SEVERE FREEZE ,2000/12/1 0:00,2001/1/25 0:00,2010/5/14 0:00,99029,Dixie (County),1009
1359,No,Yes,No,Yes,FL,2001/2/5 17:32,DR,Freezing,SEVERE FREEZE ,2000/12/1 0:00,2001/1/25 0:00,2010/5/14 0:00,99031,Duval (County),1009
1359,No,Yes,No,Yes,FL,2001/2/5 17:32,DR,Freezing,SEVERE FREEZE ,2000/12/1 0:00,2001/1/25 0:00,2010/5/14 0:00,99035,Flagler (County),1009
1359,No,Yes,No,Yes,FL,2001/2/5 17:32,DR,Freezing,SEVERE FREEZE ,2000/12/1 0:00,2001/1/25 0:00,2010/5/14 0:00,99041,Gilchrist (County),1009
1359,No,Yes,No,Yes,FL,2001/2/5 17:32,DR,Freezing,SEVERE FREEZE ,2000/12/1 0:00,2001/1/25 0:00,2010/5/14 0:00,99043,Glades (County),1009
1359,No,Yes,No,Yes,FL,2001/2/5 17:32,DR,Freezing,SEVERE FREEZE ,2000/12/1 0:00,2001/1/25 0:00,2010/5/14 0:00,99047,Hamilton (County),1009
1359,No,Yes,No,Yes,FL,2001/2/5 17:32,DR,Freezing,SEVERE FREEZE ,2000/12/1 0:00,2001/1/25 0:00,2010/5/14 0:00,99049,Hardee (County),1009
1359,No,Yes,No,Yes,FL,2001/2/5 17:32,DR,Freezing,SEVERE FREEZE ,2000/12/1 0:00,2001/1/25 0:00,2010/5/14 0:00,99051,Hendry (County),1009
1359,No,Yes,No,Yes,FL,2001/2/5 17:32,DR,Freezing,SEVERE FREEZE ,2000/12/1 0:00,2001/1/25 0:00,2010/5/14 0:00,99053,Hernando (County),1009
1359,No,Yes,No,Yes,FL,2001/2/5 17:32,DR,Freezing,SEVERE FREEZE ,2000/12/1 0:00,2001/1/25 0:00,2010/5/14 0:00,99055,Highlands (County),1009
1359,No,Yes,No,Yes,FL,2001/2/5 17:32,DR,Freezing,SEVERE FREEZE ,2000/12/1 0:00,2001/1/25 0:00,2010/5/14 0:00,99057,Hillsborough (County),1009
1359,No,Yes,No,Yes,FL,2001/2/5 17:32,DR,Freezing,SEVERE FREEZE ,2000/12/1 0:00,2001/1/25 0:00,2010/5/14 0:00,99061,Indian River (County),1009
1359,No,Yes,No,Yes,FL,2001/2/5 17:32,DR,Freezing,SEVERE FREEZE ,2000/12/1 0:00,2001/1/25 0:00,2010/5/14 0:00,99067,Lafayette (County),1009
1359,No,Yes,No,Yes,FL,2001/2/5 17:32,DR,Freezing,SEVERE FREEZE ,2000/12/1 0:00,2001/1/25 0:00,2010/5/14 0:00,99069,Lake (County),1009
1359,No,Yes,No,Yes,FL,2001/2/5 17:32,DR,Freezing,SEVERE FREEZE ,2000/12/1 0:00,2001/1/25 0:00,2010/5/14 0:00,99071,Lee (County),1009
1359,No,Yes,No,Yes,FL,2001/2/5 17:32,DR,Freezing,SEVERE FREEZE ,2000/12/1 0:00,2001/1/25 0:00,2010/5/14 0:00,99075,Levy (County),1009
1359,No,Yes,No,Yes,FL,2001/2/5 17:32,DR,Freezing,SEVERE FREEZE ,2000/12/1 0:00,2001/1/25 0:00,2010/5/14 0:00,99081,Manatee (County),1009
1359,No,Yes,No,Yes,FL,2001/2/5 17:32,DR,Freezing,SEVERE FREEZE ,2000/12/1 0:00,2001/1/25 0:00,2010/5/14 0:00,99083,Marion (County),1009
1359,No,Yes,No,Yes,FL,2001/2/5 17:32,DR,Freezing,SEVERE FREEZE ,2000/12/1 0:00,2001/1/25 0:00,2010/5/14 0:00,99085,Martin (County),1009
1359,No,Yes,No,Yes,FL,2001/2/5 17:32,DR,Freezing,SEVERE FREEZE ,2000/12/1 0:00,2001/1/25 0:00,2010/5/14 0:00,99087,Monroe (County),1009
1359,No,Yes,No,Yes,FL,2001/2/5 17:32,DR,Freezing,SEVERE FREEZE ,2000/12/1 0:00,2001/1/25 0:00,2010/5/14 0:00,99089,Nassau (County),1009
1359,No,Yes,No,Yes,FL,2001/2/5 17:32,DR,Freezing,SEVERE FREEZE ,2000/12/1 0:00,2001/1/25 0:00,2010/5/14 0:00,99093,Okeechobee (County),1009
1359,No,Yes,No,Yes,FL,2001/2/5 17:32,DR,Freezing,SEVERE FREEZE ,2000/12/1 0:00,2001/1/25 0:00,2010/5/14 0:00,99095,Orange (County),1009
1359,No,Yes,No,Yes,FL,2001/2/5 17:32,DR,Freezing,SEVERE FREEZE ,2000/12/1 0:00,2001/1/25 0:00,2010/5/14 0:00,99097,Osceola (County),1009
1359,No,Yes,No,Yes,FL,2001/2/5 17:32,DR,Freezing,SEVERE FREEZE ,2000/12/1 0:00,2001/1/25 0:00,2010/5/14 0:00,99099,Palm Beach (County),1009
1359,No,Yes,No,Yes,FL,2001/2/5 17:32,DR,Freezing,SEVERE FREEZE ,2000/12/1 0:00,2001/1/25 0:00,2010/5/14 0:00,99101,Pasco (County),1009
1359,No,Yes,No,Yes,FL,2001/2/5 17:32,DR,Freezing,SEVERE FREEZE ,2000/12/1 0:00,2001/1/25 0:00,2010/5/14 0:00,99103,Pinellas (County),1009
1359,No,Yes,No,Yes,FL,2001/2/5 17:32,DR,Freezing,SEVERE FREEZE ,2000/12/1 0:00,2001/1/25 0:00,2010/5/14 0:00,99105,Polk (County),1009
1359,No,Yes,No,Yes,FL,2001/2/5 17:32,DR,Freezing,SEVERE FREEZE ,2000/12/1 0:00,2001/1/25 0:00,2010/5/14 0:00,99107,Putnam (County),1009
1359,No,Yes,No,Yes,FL,2001/2/5 17:32,DR,Freezing,SEVERE FREEZE ,2000/12/1 0:00,2001/1/25 0:00,2010/5/14 0:00,99109,St. Johns (County),1009
1359,No,Yes,No,Yes,FL,2001/2/5 17:32,DR,Freezing,SEVERE FREEZE ,2000/12/1 0:00,2001/1/25 0:00,2010/5/14 0:00,99111,St. Lucie (County),1009
1359,No,Yes,No,Yes,FL,2001/2/5 17:32,DR,Freezing,SEVERE FREEZE ,2000/12/1 0:00,2001/1/25 0:00,2010/5/14 0:00,99115,Sarasota (County),1009
1359,No,Yes,No,Yes,FL,2001/2/5 17:32,DR,Freezing,SEVERE FREEZE ,2000/12/1 0:00,2001/1/25 0:00,2010/5/14 0:00,99117,Seminole (County),1009
1359,No,Yes,No,Yes,FL,2001/2/5 17:32,DR,Freezing,SEVERE FREEZE ,2000/12/1 0:00,2001/1/25 0:00,2010/5/14 0:00,99119,Sumter (County),1009
1359,No,Yes,No,Yes,FL,2001/2/5 17:32,DR,Freezing,SEVERE FREEZE ,2000/12/1 0:00,2001/1/25 0:00,2010/5/14 0:00,99121,Suwannee (County),1009
1359,No,Yes,No,Yes,FL,2001/2/5 17:32,DR,Freezing,SEVERE FREEZE ,2000/12/1 0:00,2001/1/25 0:00,2010/5/14 0:00,99125,Union (County),1009
1359,No,Yes,No,Yes,FL,2001/2/5 17:32,DR,Freezing,SEVERE FREEZE ,2000/12/1 0:00,2001/1/25 0:00,2010/5/14 0:00,99127,Volusia (County),1009
1267,No,Yes,No,Yes,CA,1999/2/9 16:30,DR,Freezing,CA-CITRUS CROP DAMAGE 2/2/99,1998/12/20 12:22,1998/12/28 8:00,2011/3/18 0:00,99019,Fresno (County),99016
1267,No,Yes,No,Yes,CA,1999/2/9 16:30,DR,Freezing,CA-CITRUS CROP DAMAGE 2/2/99,1998/12/20 12:22,1998/12/28 8:00,2011/3/18 0:00,99029,Kern (County),99016
1267,No,Yes,No,Yes,CA,1999/2/9 16:30,DR,Freezing,CA-CITRUS CROP DAMAGE 2/2/99,1998/12/20 12:22,1998/12/28 8:00,2011/3/18 0:00,99031,Kings (County),99016
1267,No,Yes,No,Yes,CA,1999/2/9 16:30,DR,Freezing,CA-CITRUS CROP DAMAGE 2/2/99,1998/12/20 12:22,1998/12/28 8:00,2011/3/18 0:00,99039,Madera (County),99016
1267,No,Yes,No,Yes,CA,1999/2/9 16:30,DR,Freezing,CA-CITRUS CROP DAMAGE 2/2/99,1998/12/20 12:22,1998/12/28 8:00,2011/3/18 0:00,99047,Merced (County),99016
1267,No,Yes,No,Yes,CA,1999/2/9 16:30,DR,Freezing,CA-CITRUS CROP DAMAGE 2/2/99,1998/12/20 12:22,1998/12/28 8:00,2011/3/18 0:00,99053,Monterey (County),99016
1267,No,Yes,No,Yes,CA,1999/2/9 16:30,DR,Freezing,CA-CITRUS CROP DAMAGE 2/2/99,1998/12/20 12:22,1998/12/28 8:00,2011/3/18 0:00,99107,Tulare (County),99016
1267,No,Yes,No,Yes,CA,1999/2/9 16:30,DR,Freezing,CA-CITRUS CROP DAMAGE 2/2/99,1998/12/20 12:22,1998/12/28 8:00,2011/3/18 0:00,99111,Ventura (County),99016
1028,No,No,Yes,Yes,MI,1994/5/10 0:00,DR,Freezing,SEVERE DEEP FREEZE,1994/1/10 0:00,1994/6/10 0:00,1999/4/12 0:00,99029,Charlevoix (County),94030
1028,No,No,Yes,Yes,MI,1994/5/10 0:00,DR,Freezing,SEVERE DEEP FREEZE,1994/1/10 0:00,1994/6/10 0:00,1999/4/12 0:00,99031,Cheboygan (County),94030
1028,No,No,Yes,Yes,MI,1994/5/10 0:00,DR,Freezing,SEVERE DEEP FREEZE,1994/1/10 0:00,1994/6/10 0:00,1999/4/12 0:00,99033,Chippewa (County),94030
1028,No,No,Yes,Yes,MI,1994/5/10 0:00,DR,Freezing,SEVERE DEEP FREEZE,1994/1/10 0:00,1994/6/10 0:00,1999/4/12 0:00,99041,Delta (County),94030
1028,No,No,Yes,Yes,MI,1994/5/10 0:00,DR,Freezing,SEVERE DEEP FREEZE,1994/1/10 0:00,1994/6/10 0:00,1999/4/12 0:00,99053,Gogebic (County),94030
1028,No,No,Yes,Yes,MI,1994/5/10 0:00,DR,Freezing,SEVERE DEEP FREEZE,1994/1/10 0:00,1994/6/10 0:00,1999/4/12 0:00,99061,Houghton (County),94030
1028,No,No,Yes,Yes,MI,1994/5/10 0:00,DR,Freezing,SEVERE DEEP FREEZE,1994/1/10 0:00,1994/6/10 0:00,1999/4/12 0:00,99097,Mackinac (County),94030
1028,No,No,Yes,Yes,MI,1994/5/10 0:00,DR,Freezing,SEVERE DEEP FREEZE,1994/1/10 0:00,1994/6/10 0:00,1999/4/12 0:00,99103,Marquette (County),94030
1028,No,No,Yes,Yes,MI,1994/5/10 0:00,DR,Freezing,SEVERE DEEP FREEZE,1994/1/10 0:00,1994/6/10 0:00,1999/4/12 0:00,99131,Ontonagon (County),94030
1028,No,No,Yes,Yes,MI,1994/5/10 0:00,DR,Freezing,SEVERE DEEP FREEZE,1994/1/10 0:00,1994/6/10 0:00,1999/4/12 0:00,99153,Schoolcraft (County),94030
894,No,Yes,No,No,CA,1991/2/11 0:00,DR,Freezing,SEVERE FREEZE,1990/12/19 0:00,1991/1/3 0:00,1997/5/29 0:00,99001,Alameda (County),91007
894,No,Yes,No,No,CA,1991/2/11 0:00,DR,Freezing,SEVERE FREEZE,1990/12/19 0:00,1991/1/3 0:00,1997/5/29 0:00,99007,Butte (County),91007
894,No,Yes,No,No,CA,1991/2/11 0:00,DR,Freezing,SEVERE FREEZE,1990/12/19 0:00,1991/1/3 0:00,1997/5/29 0:00,99011,Colusa (County),91007
894,No,Yes,No,No,CA,1991/2/11 0:00,DR,Freezing,SEVERE FREEZE,1990/12/19 0:00,1991/1/3 0:00,1997/5/29 0:00,99019,Fresno (County),91007
894,No,Yes,No,No,CA,1991/2/11 0:00,DR,Freezing,SEVERE FREEZE,1990/12/19 0:00,1991/1/3 0:00,1997/5/29 0:00,99021,Glenn (County),91007
894,No,Yes,No,No,CA,1991/2/11 0:00,DR,Freezing,SEVERE FREEZE,1990/12/19 0:00,1991/1/3 0:00,1997/5/29 0:00,99025,Imperial (County),91007
894,No,Yes,No,No,CA,1991/2/11 0:00,DR,Freezing,SEVERE FREEZE,1990/12/19 0:00,1991/1/3 0:00,1997/5/29 0:00,99029,Kern (County),91007
894,No,Yes,No,No,CA,1991/2/11 0:00,DR,Freezing,SEVERE FREEZE,1990/12/19 0:00,1991/1/3 0:00,1997/5/29 0:00,99037,Los Angeles (County),91007
894,No,Yes,No,No,CA,1991/2/11 0:00,DR,Freezing,SEVERE FREEZE,1990/12/19 0:00,1991/1/3 0:00,1997/5/29 0:00,99039,Madera (County),91007
894,No,Yes,No,No,CA,1991/2/11 0:00,DR,Freezing,SEVERE FREEZE,1990/12/19 0:00,1991/1/3 0:00,1997/5/29 0:00,99041,Marin (County),91007
894,No,Yes,No,No,CA,1991/2/11 0:00,DR,Freezing,SEVERE FREEZE,1990/12/19 0:00,1991/1/3 0:00,1997/5/29 0:00,99045,Mendocino (County),91007
894,No,Yes,No,No,CA,1991/2/11 0:00,DR,Freezing,SEVERE FREEZE,1990/12/19 0:00,1991/1/3 0:00,1997/5/29 0:00,99047,Merced (County),91007
894,No,Yes,No,No,CA,1991/2/11 0:00,DR,Freezing,SEVERE FREEZE,1990/12/19 0:00,1991/1/3 0:00,1997/5/29 0:00,99053,Monterey (County),91007
894,No,Yes,No,No,CA,1991/2/11 0:00,DR,Freezing,SEVERE FREEZE,1990/12/19 0:00,1991/1/3 0:00,1997/5/29 0:00,99055,Napa (County),91007
894,No,Yes,No,No,CA,1991/2/11 0:00,DR,Freezing,SEVERE FREEZE,1990/12/19 0:00,1991/1/3 0:00,1997/5/29 0:00,99065,Riverside (County),91007
894,No,Yes,No,No,CA,1991/2/11 0:00,DR,Freezing,SEVERE FREEZE,1990/12/19 0:00,1991/1/3 0:00,1997/5/29 0:00,99069,San Benito (County),91007
894,No,Yes,No,No,CA,1991/2/11 0:00,DR,Freezing,SEVERE FREEZE,1990/12/19 0:00,1991/1/3 0:00,1997/5/29 0:00,99071,San Bernardino (County),91007
894,No,Yes,No,No,CA,1991/2/11 0:00,DR,Freezing,SEVERE FREEZE,1990/12/19 0:00,1991/1/3 0:00,1997/5/29 0:00,99073,San Diego (County),91007
894,No,Yes,No,No,CA,1991/2/11 0:00,DR,Freezing,SEVERE FREEZE,1990/12/19 0:00,1991/1/3 0:00,1997/5/29 0:00,99077,San Joaquin (County),91007
894,No,Yes,No,No,CA,1991/2/11 0:00,DR,Freezing,SEVERE FREEZE,1990/12/19 0:00,1991/1/3 0:00,1997/5/29 0:00,99079,San Luis Obispo (County),91007
894,No,Yes,No,No,CA,1991/2/11 0:00,DR,Freezing,SEVERE FREEZE,1990/12/19 0:00,1991/1/3 0:00,1997/5/29 0:00,99081,San Mateo (County),91007
894,No,Yes,No,No,CA,1991/2/11 0:00,DR,Freezing,SEVERE FREEZE,1990/12/19 0:00,1991/1/3 0:00,1997/5/29 0:00,99083,Santa Barbara (County),91007
894,No,Yes,No,No,CA,1991/2/11 0:00,DR,Freezing,SEVERE FREEZE,1990/12/19 0:00,1991/1/3 0:00,1997/5/29 0:00,99085,Santa Clara (County),91007
894,No,Yes,No,No,CA,1991/2/11 0:00,DR,Freezing,SEVERE FREEZE,1990/12/19 0:00,1991/1/3 0:00,1997/5/29 0:00,99087,Santa Cruz (County),91007
894,No,Yes,No,No,CA,1991/2/11 0:00,DR,Freezing,SEVERE FREEZE,1990/12/19 0:00,1991/1/3 0:00,1997/5/29 0:00,99095,Solano (County),91007
894,No,Yes,No,No,CA,1991/2/11 0:00,DR,Freezing,SEVERE FREEZE,1990/12/19 0:00,1991/1/3 0:00,1997/5/29 0:00,99097,Sonoma (County),91007
894,No,Yes,No,No,CA,1991/2/11 0:00,DR,Freezing,SEVERE FREEZE,1990/12/19 0:00,1991/1/3 0:00,1997/5/29 0:00,99099,Stanislaus (County),91007
894,No,Yes,No,No,CA,1991/2/11 0:00,DR,Freezing,SEVERE FREEZE,1990/12/19 0:00,1991/1/3 0:00,1997/5/29 0:00,99101,Sutter (County),91007
894,No,Yes,No,No,CA,1991/2/11 0:00,DR,Freezing,SEVERE FREEZE,1990/12/19 0:00,1991/1/3 0:00,1997/5/29 0:00,99103,Tehama (County),91007
894,No,Yes,No,No,CA,1991/2/11 0:00,DR,Freezing,SEVERE FREEZE,1990/12/19 0:00,1991/1/3 0:00,1997/5/29 0:00,99107,Tulare (County),91007
894,No,Yes,No,No,CA,1991/2/11 0:00,DR,Freezing,SEVERE FREEZE,1990/12/19 0:00,1991/1/3 0:00,1997/5/29 0:00,99111,Ventura (County),91007
894,No,Yes,No,No,CA,1991/2/11 0:00,DR,Freezing,SEVERE FREEZE,1990/12/19 0:00,1991/1/3 0:00,1997/5/29 0:00,99113,Yolo (County),91007
894,No,Yes,No,No,CA,1991/2/11 0:00,DR,Freezing,SEVERE FREEZE,1990/12/19 0:00,1991/1/3 0:00,1997/5/29 0:00,99115,Yuba (County),91007
851,No,Yes,No,No,FL,1990/1/15 0:00,DR,Freezing,SEVERE FREEZE,1989/12/23 0:00,1989/12/25 0:00,1996/4/23 0:00,99009,Brevard (County),90002
851,No,Yes,No,No,FL,1990/1/15 0:00,DR,Freezing,SEVERE FREEZE,1989/12/23 0:00,1989/12/25 0:00,1996/4/23 0:00,99011,Broward (County),90002
851,No,Yes,No,No,FL,1990/1/15 0:00,DR,Freezing,SEVERE FREEZE,1989/12/23 0:00,1989/12/25 0:00,1996/4/23 0:00,99015,Charlotte (County),90002
851,No,Yes,No,No,FL,1990/1/15 0:00,DR,Freezing,SEVERE FREEZE,1989/12/23 0:00,1989/12/25 0:00,1996/4/23 0:00,99017,Citrus (County),90002
851,No,Yes,No,No,FL,1990/1/15 0:00,DR,Freezing,SEVERE FREEZE,1989/12/23 0:00,1989/12/25 0:00,1996/4/23 0:00,99021,Collier (County),90002
851,No,Yes,No,No,FL,1990/1/15 0:00,DR,Freezing,SEVERE FREEZE,1989/12/23 0:00,1989/12/25 0:00,1996/4/23 0:00,99025,Dade (County),90002
851,No,Yes,No,No,FL,1990/1/15 0:00,DR,Freezing,SEVERE FREEZE,1989/12/23 0:00,1989/12/25 0:00,1996/4/23 0:00,99027,DeSoto (County),90002
851,No,Yes,No,No,FL,1990/1/15 0:00,DR,Freezing,SEVERE FREEZE,1989/12/23 0:00,1989/12/25 0:00,1996/4/23 0:00,99043,Glades (County),90002
851,No,Yes,No,No,FL,1990/1/15 0:00,DR,Freezing,SEVERE FREEZE,1989/12/23 0:00,1989/12/25 0:00,1996/4/23 0:00,99049,Hardee (County),90002
851,No,Yes,No,No,FL,1990/1/15 0:00,DR,Freezing,SEVERE FREEZE,1989/12/23 0:00,1989/12/25 0:00,1996/4/23 0:00,99051,Hendry (County),90002
851,No,Yes,No,No,FL,1990/1/15 0:00,DR,Freezing,SEVERE FREEZE,1989/12/23 0:00,1989/12/25 0:00,1996/4/23 0:00,99053,Hernando (County),90002
851,No,Yes,No,No,FL,1990/1/15 0:00,DR,Freezing,SEVERE FREEZE,1989/12/23 0:00,1989/12/25 0:00,1996/4/23 0:00,99055,Highlands (County),90002
851,No,Yes,No,No,FL,1990/1/15 0:00,DR,Freezing,SEVERE FREEZE,1989/12/23 0:00,1989/12/25 0:00,1996/4/23 0:00,99057,Hillsborough (County),90002
851,No,Yes,No,No,FL,1990/1/15 0:00,DR,Freezing,SEVERE FREEZE,1989/12/23 0:00,1989/12/25 0:00,1996/4/23 0:00,99061,Indian River (County),90002
851,No,Yes,No,No,FL,1990/1/15 0:00,DR,Freezing,SEVERE FREEZE,1989/12/23 0:00,1989/12/25 0:00,1996/4/23 0:00,99069,Lake (County),90002
851,No,Yes,No,No,FL,1990/1/15 0:00,DR,Freezing,SEVERE FREEZE,1989/12/23 0:00,1989/12/25 0:00,1996/4/23 0:00,99071,Lee (County),90002
