Disaster Number,IH Program Declared,IA Program Declared,PA Program Declared,HM Program Declared,State,Declaration Date,Disaster Type,Incident Type,Title,Incident Begin Date,Incident End Date,Disaster Close Out Date,Place Code,Declared County/Area,Declaration Request Number
4353,Yes,No,Yes,Yes,CA,2018/1/2 11:00,DR,Fire,"WILDFIRES, FLOODING, MUDFLOWS, AND DEBRIS FLOWS",2017/12/4 18:00,2018/1/31 23:59,,99083,Santa Barbara (County),18001
4353,Yes,No,Yes,Yes,CA,2018/1/2 11:00,DR,Fire,"WILDFIRES, FLOODING, MUDFLOWS, AND DEBRIS FLOWS",2017/12/4 18:00,2018/1/31 23:59,,99111,Ventura (County),18001
3396,No,No,Yes,No,CA,2017/12/8 10:00,EM,Fire,WILDFIRES,2017/12/4 18:00,2017/12/29 23:59,,99037,Los Angeles (County),17146
3396,No,No,Yes,No,CA,2017/12/8 10:00,EM,Fire,WILDFIRES,2017/12/4 18:00,2017/12/29 23:59,,99065,Riverside (County),17146
3396,No,No,Yes,No,CA,2017/12/8 10:00,EM,Fire,WILDFIRES,2017/12/4 18:00,2017/12/29 23:59,,99073,San Diego (County),17146
3396,No,No,Yes,No,CA,2017/12/8 10:00,EM,Fire,WILDFIRES,2017/12/4 18:00,2017/12/29 23:59,,99083,Santa Barbara (County),17146
3396,No,No,Yes,No,CA,2017/12/8 10:00,EM,Fire,WILDFIRES,2017/12/4 18:00,2017/12/29 23:59,,99111,Ventura (County),17146
4344,Yes,No,Yes,Yes,CA,2017/10/10 12:40,DR,Fire,WILDFIRES,2017/10/8 2:30,2017/10/31 23:59,,99007,Butte (County),17125
4344,Yes,No,Yes,Yes,CA,2017/10/10 12:40,DR,Fire,WILDFIRES,2017/10/8 2:30,2017/10/31 23:59,,99033,Lake (County),17125
4344,Yes,No,Yes,Yes,CA,2017/10/10 12:40,DR,Fire,WILDFIRES,2017/10/8 2:30,2017/10/31 23:59,,99045,Mendocino (County),17125
4344,Yes,No,Yes,Yes,CA,2017/10/10 12:40,DR,Fire,WILDFIRES,2017/10/8 2:30,2017/10/31 23:59,,99055,Napa (County),17125
4344,Yes,No,Yes,Yes,CA,2017/10/10 12:40,DR,Fire,WILDFIRES,2017/10/8 2:30,2017/10/31 23:59,,99057,Nevada (County),17125
4344,Yes,No,Yes,Yes,CA,2017/10/10 12:40,DR,Fire,WILDFIRES,2017/10/8 2:30,2017/10/31 23:59,,99059,Orange (County),17125
4344,Yes,No,Yes,Yes,CA,2017/10/10 12:40,DR,Fire,WILDFIRES,2017/10/8 2:30,2017/10/31 23:59,,99095,Solano (County),17125
4344,Yes,No,Yes,Yes,CA,2017/10/10 12:40,DR,Fire,WILDFIRES,2017/10/8 2:30,2017/10/31 23:59,,99097,Sonoma (County),17125
4344,Yes,No,Yes,Yes,CA,2017/10/10 12:40,DR,Fire,WILDFIRES,2017/10/8 2:30,2017/10/31 23:59,,99115,Yuba (County),17125
4293,Yes,No,Yes,Yes,TN,2016/12/15 18:00,DR,Fire,WILDFIRES,2016/11/28 0:01,2016/12/9 0:01,,99155,Sevier (County),16125
4243,No,No,Yes,Yes,WA,2015/10/20 19:05,DR,Fire,WILDFIRES AND MUDSLIDES,2015/8/9 0:00,2015/9/10 12:00,,14240,Colville Indian Reservation,15081
4243,No,No,Yes,Yes,WA,2015/10/20 19:05,DR,Fire,WILDFIRES AND MUDSLIDES,2015/8/9 0:00,2015/9/10 12:00,,99007,Chelan (County),15081
4243,No,No,Yes,Yes,WA,2015/10/20 19:05,DR,Fire,WILDFIRES AND MUDSLIDES,2015/8/9 0:00,2015/9/10 12:00,,99019,Ferry (County),15081
4243,No,No,Yes,Yes,WA,2015/10/20 19:05,DR,Fire,WILDFIRES AND MUDSLIDES,2015/8/9 0:00,2015/9/10 12:00,,99043,Lincoln (County),15081
4243,No,No,Yes,Yes,WA,2015/10/20 19:05,DR,Fire,WILDFIRES AND MUDSLIDES,2015/8/9 0:00,2015/9/10 12:00,,99047,Okanogan (County),15081
4243,No,No,Yes,Yes,WA,2015/10/20 19:05,DR,Fire,WILDFIRES AND MUDSLIDES,2015/8/9 0:00,2015/9/10 12:00,,99051,Pend Oreille (County),15081
4243,No,No,Yes,Yes,WA,2015/10/20 19:05,DR,Fire,WILDFIRES AND MUDSLIDES,2015/8/9 0:00,2015/9/10 12:00,,99065,Stevens (County),15081
4243,No,No,Yes,Yes,WA,2015/10/20 19:05,DR,Fire,WILDFIRES AND MUDSLIDES,2015/8/9 0:00,2015/9/10 12:00,,99073,Whatcom (County),15081
4243,No,No,Yes,Yes,WA,2015/10/20 19:05,DR,Fire,WILDFIRES AND MUDSLIDES,2015/8/9 0:00,2015/9/10 12:00,,99077,Yakima (County),15081
4240,Yes,No,Yes,Yes,CA,2015/9/22 17:21,DR,Fire,VALLEY FIRE AND BUTTE FIRE,2015/9/9 0:00,2015/10/30 0:00,,99009,Calaveras (County),15076
4240,Yes,No,Yes,Yes,CA,2015/9/22 17:21,DR,Fire,VALLEY FIRE AND BUTTE FIRE,2015/9/9 0:00,2015/10/30 0:00,,99033,Lake (County),15076
3372,No,No,Yes,No,WA,2015/8/21 11:44,EM,Fire,WILDFIRES,2015/8/13 0:00,2015/9/10 0:00,2018/4/5 23:59,14240,Colville Indian Reservation,15065
